dataset,Task_Idx,Node_Idx,Edge_Idx,Text_Idx,mean_score_train,std_score_train,n_samples_train,pct_degenerate,mean_score_test,std_score_test,n_samples_test,leaf
history,M1,N7,E10b,T12e,55.7,2.304077240420673,20,0.0,51.483333333333334,3.712591188554611,20,5
history,M1,N7,E10c,T12a,74.5,2.2229530961844994,20,0.0,72.43333333333334,2.59576803584342,20,5
history,M1,N7,E10c,T12b,73.18333333333334,2.6324004565686177,20,0.0,72.66666666666666,2.861316917596504,20,5
history,M1,N7,E10c,T12e,55.7,2.304077240420673,20,0.0,53.333333333333336,3.727564465184373,20,5
history,M1,N7,E11a,T12a,74.66666666666666,2.6335665008918725,20,0.0,72.01666666666668,2.2017404067494972,20,5
history,M1,N7,E11a,T12b,72.18333333333334,3.120344485405792,20,0.0,70.55,2.9484360013066517,20,5
history,M1,N7,E11a,T12e,55.7,2.304077240420673,20,0.0,52.25,3.1360477231122346,20,5
history,M1,N7,E11b,T12a,74.61666666666667,2.440580412225338,20,0.0,72.66666666666667,2.836685323706354,20,5
history,M1,N7,E11b,T12b,72.55,3.255719214296465,20,0.0,72.15,3.275774985310493,20,5
history,M1,N7,E11b,T12e,55.7,2.304077240420673,20,0.0,52.25,3.1360477231122346,20,5
history,M2,N7,E10a,T12a,38.04930359125137,10.422236040040113,20,0.0,32.602610886096954,18.167585070804332,20,12
history,M2,N7,E10a,T12b,37.634634375572205,12.314604428453197,20,0.0,34.17785942554474,13.243048361970068,20,12
history,M2,N7,E10a,T12e,48.9918851852417,2.124429198892575,20,0.0,49.03593331575394,1.4923070065237383,20,12
history,M2,N7,E10b,T12a,35.89716464281082,11.903307078385991,20,0.0,37.27384105324745,15.194809760004558,20,12
history,M2,N7,E10b,T12b,36.722389459609985,12.612850517119474,20,0.0,36.010354459285736,14.808722179041833,20,12
history,M2,N7,E10b,T12e,45.14306515455246,4.937671550929368,20,0.0,44.356513023376465,5.1582455340019875,20,12
history,M2,N7,E10c,T12a,34.5372673869133,13.822777767059474,20,0.0,35.30142992734909,14.651638766026625,20,12
history,M2,N7,E10c,T12b,33.158286809921265,15.456728276154728,20,0.0,33.85004639625549,14.87498491574226,20,12
history,M2,N7,E10c,T12e,48.997690826654434,1.8240726952289747,20,0.0,48.16838577389717,2.3509917506648215,20,12
history,M2,N7,E11a,T12a,32.76078075170517,15.290983832656734,20,0.0,32.16140002012253,16.76954428252728,20,12
history,M2,N7,E11a,T12b,33.28717201948166,14.504075835210514,20,0.0,31.346822381019592,17.122966814232484,20,12
history,M2,N7,E11a,T12e,48.97348612546921,2.268632840312136,20,0.0,48.875160217285156,2.202307983993638,20,12
history,M2,N7,E11b,T12a,34.93659049272537,14.177041023044568,20,0.0,34.66910883784294,16.220147945202502,20,12
history,M2,N7,E11b,T12b,36.46922677755356,13.123456906524547,20,0.0,33.306463062763214,16.68082237039124,20,12
history,M2,N7,E11b,T12e,49.229185581207275,1.9411191801537029,20,0.0,49.00611013174057,1.2873588084660816,20,12
history,M2,N7,E11c,T12a,38.967695236206055,10.019690095108606,20,0.0,32.82634347677231,18.127957177372718,20,12
history,M2,N7,E11c,T12b,36.578317284584045,12.749425158980374,20,0.0,34.59779143333435,13.348581670383032,20,12
history,M2,N7,E11c,T12e,49.16465640068054,1.4236325505418206,20,0.0,49.03762340545654,1.3748218644820178,20,12
history,M2,N9,E10b,T12a,0.27393847703933716,1.2250901126254465,20,0.0,2.5553426146507263,9.321317081738728,20,12
history,M2,N9,E10b,T12b,0.01994878053665161,0.08921365869635546,20,0.0,2.255915403366089,10.088760386830865,20,12
history,M2,N9,E10b,T12e,0.0,0.0,20,0.0,1.4631271362304688,4.503550020456705,20,12
history,M2,N9,E10c,T12a,0.11165708303451538,0.4993456556690298,20,0.0,2.8884753584861755,9.727716828385425,20,12
history,M2,N9,E10c,T12b,0.0,0.0,20,0.0,2.2659319639205933,8.496415561113018,20,12
history,M2,N9,E10c,T12e,0.0,0.0,20,0.0,3.655082583427429,11.532974649163656,20,12
history,M2,N9,E11a,T12a,0.0,0.0,20,0.0,0.10535091161727905,0.47114359973561654,20,12
history,M2,N9,E11a,T12b,0.0,0.0,20,0.0,0.3057974576950073,1.3675678055053053,20,12
history,M2,N9,E11a,T12e,0.0,0.0,20,0.0,0.8085834980010986,3.6160953340300437,20,12
history,M2,N9,E11b,T12a,0.0,0.0,20,0.0,0.0,0.0,20,12
history,M2,N9,E11b,T12b,0.0,0.0,20,0.0,0.0,0.0,20,12
history,M2,N9,E11b,T12e,0.0,0.0,20,0.0,0.0,0.0,20,12
history,M3,N7,E10b,T12a,94.76740148572466,1.591679526924016,20,0.0,97.87216379355134,0.6956878144949843,20,14
history,M3,N7,E10b,T12b,94.87537095850357,1.4647505989297784,20,0.0,98.06109816147264,0.7178901244366617,20,14
history,M3,N7,E10b,T12e,54.30157023112149,2.6421140392022275,20,0.9,59.14182395679859,2.579748960114898,20,14
history,M3,N7,E10c,T12a,72.04594539863105,8.063589691944998,20,0.0,68.38613433192123,7.231180353860239,20,14
history,M3,N7,E10c,T12b,71.19776872647381,8.453968670339648,20,0.0,67.337790229685,7.58561070089385,20,14
history,M3,N7,E10c,T12e,63.448099517353306,17.078085618129933,20,0.15,53.65595010512519,7.333462130984181,20,14
history,M4,N7,E10b,T12a,82.1695850789547,7.968824016611273,20,0.0,91.0615861415863,4.060993392796027,20,15
history,M4,N7,E10b,T12b,81.66848450899124,7.685963543287486,20,0.0,91.5091210603714,3.7029120124780044,20,15
history,M4,N7,E10b,T12e,49.743855595588684,0.2609590726947892,20,0.0,49.9151086807251,0.1344651599285952,20,15
history,M4,N7,E10c,T12a,38.62146466970444,17.186745216918986,20,0.0,53.24322581291199,12.66763975528336,20,15
history,M4,N7,E10c,T12b,40.943739116191864,17.483229437001206,20,0.0,54.21666130423546,11.852258492471513,20,15
history,M4,N7,E10c,T12e,45.04983425140381,4.772335947913036,20,0.0,47.14231342077255,6.8445740274990525,20,15
history,M5,N7,E10a,T12a,100.0,0.0,20,0.0,100.0,0.0,20,18
history,M5,N7,E10a,T12b,100.0,0.0,20,0.0,100.0,0.0,20,18
history,M5,N7,E10a,T12e,100.0,0.0,20,0.0,100.0,0.0,20,20
history,M5,N7,E10b,T12a,100.0,0.0,20,0.0,100.0,0.0,20,18
history,M5,N7,E10b,T12b,100.0,0.0,20,0.0,100.0,0.0,20,18
history,M5,N7,E10b,T12e,100.0,0.0,20,0.0,100.0,0.0,20,20
history,M5,N7,E10c,T12a,100.0,0.0,20,0.0,100.0,0.0,20,18
history,M5,N7,E10c,T12b,100.0,0.0,20,0.0,100.0,0.0,20,18
history,M5,N7,E10c,T12e,100.0,0.0,20,0.0,100.0,0.0,20,20
history,M5,N7,E11a,T12a,100.0,0.0,20,0.0,100.0,0.0,20,18
history,M5,N7,E11a,T12b,100.0,0.0,20,0.0,100.0,0.0,20,18
history,M5,N7,E11a,T12e,100.0,0.0,20,0.0,100.0,0.0,20,20
history,M5,N7,E11b,T12a,100.0,0.0,20,0.0,100.0,0.0,20,18
history,M5,N7,E11b,T12b,100.0,0.0,20,0.0,100.0,0.0,20,18
history,M5,N7,E11b,T12e,100.0,0.0,20,0.0,100.0,0.0,20,20
history,M5,N7,E11c,T12a,100.0,0.0,20,0.0,100.0,0.0,20,18
history,M5,N7,E11c,T12b,100.0,0.0,20,0.0,100.0,0.0,20,18
history,M5,N7,E11c,T12e,100.0,0.0,20,0.0,100.0,0.0,20,20
history,M5,N9,E10b,T12a,100.0,0.0,20,0.0,100.0,0.0,20,18
history,M5,N9,E10b,T12b,100.0,0.0,20,0.0,100.0,0.0,20,18
history,M5,N9,E10b,T12e,100.0,0.0,20,0.0,100.0,0.0,20,21
history,M5,N9,E10c,T12a,100.0,0.0,20,0.0,100.0,0.0,20,18
history,M5,N9,E10c,T12b,100.0,0.0,20,0.0,100.0,0.0,20,18
history,M5,N9,E10c,T12e,100.0,0.0,20,0.0,100.0,0.0,20,21
history,M5,N9,E11a,T12a,100.0,0.0,20,0.0,100.0,0.0,20,18
history,M5,N9,E11a,T12b,100.0,0.0,20,0.0,100.0,0.0,20,18
history,M5,N9,E11a,T12e,100.0,0.0,20,0.0,100.0,0.0,20,21
history,M5,N9,E11b,T12a,100.0,0.0,20,0.0,100.0,0.0,20,18
history,M5,N9,E11b,T12b,100.0,0.0,20,0.0,100.0,0.0,20,18
history,M5,N9,E11b,T12e,100.0,0.0,20,0.0,100.0,0.0,20,21
