Task_Idx,Node_Idx,Edge_Idx,Text_Idx,task_type,KL,Top1,Top3,Cosine,Accuracy,F1,MAE,MSE,R2,Primary_Metric,Primary_Value,Performance_Band,normalized_score,number_of_nodes,avg_text_length,text_vocab_entropy,label_balance_entropy,output_dimension,run_split,degenerate,Predicted_Value,True_Value,sample_idx
M1,N7,E10b,T12b,categorical,0.6503115892410278,0.8,0.9254237288135593,0.8348138332366943,0.8,,,,,accuracy,0.8,,80.0,981,15.911,7.433335937662368,2.0530571812234597,10,test,False,,,0
M1,N7,E10b,T12b,categorical,0.4496365487575531,0.8797250859106529,0.9518900343642611,0.8838087916374207,0.8797250859106529,,,,,accuracy,0.8797250859106529,,87.97250859106529,970,15.397,7.377610837391751,2.0660180082942468,10,test,False,,,1
M1,N7,E10b,T12b,categorical,0.49428629875183105,0.8487972508591065,0.9450171821305842,0.8752665519714355,0.8487972508591065,,,,,accuracy,0.8487972508591065,,84.87972508591065,970,15.397,7.377610837391751,2.0660180082942468,10,test,False,,,1
M1,N7,E10b,T12b,categorical,0.6392964720726013,0.8344594594594594,0.9087837837837838,0.8401563167572021,0.8344594594594594,,,,,accuracy,0.8344594594594594,,83.44594594594594,986,15.919,7.387132499891741,2.0763733513323204,10,test,False,,,2
M1,N7,E10b,T12b,categorical,0.5381291508674622,0.8487972508591065,0.9381443298969072,0.8618602752685547,0.8487972508591065,,,,,accuracy,0.8487972508591065,,84.87972508591065,968,16.154,7.3934934223798345,2.0715703834283037,10,test,False,,,3
M1,N7,E10b,T12b,categorical,0.5975563526153564,0.8209459459459459,0.918918918918919,0.848035454750061,0.8209459459459459,,,,,accuracy,0.8209459459459459,,82.0945945945946,986,15.919,7.387132499891741,2.0763733513323204,10,test,False,,,2
M1,N7,E10b,T12b,categorical,0.5374050140380859,0.8487972508591065,0.9415807560137457,0.860593318939209,0.8487972508591065,,,,,accuracy,0.8487972508591065,,84.87972508591065,968,16.154,7.3934934223798345,2.0715703834283037,10,test,False,,,3
M1,N7,E10b,T12b,categorical,0.5343892574310303,0.863481228668942,0.9419795221843004,0.8692907094955444,0.863481228668942,,,,,accuracy,0.863481228668942,,86.3481228668942,976,16.075,7.42141717278299,2.065675619005852,10,test,False,,,4
M1,N7,E10b,T12b,categorical,0.47328248620033264,0.8737201365187713,0.9453924914675768,0.883813738822937,0.8737201365187713,,,,,accuracy,0.8737201365187713,,87.37201365187714,976,16.075,7.42141717278299,2.065675619005852,10,test,False,,,4
M1,N7,E10b,T12b,categorical,0.6820282936096191,0.8435374149659864,0.9251700680272109,0.8415262699127197,0.8435374149659864,,,,,accuracy,0.8435374149659864,,84.35374149659864,977,15.635,7.422642700678397,2.083240503092733,10,test,False,,,5
M1,N7,E10b,T12b,categorical,0.6854273676872253,0.8129251700680272,0.9081632653061225,0.8275418281555176,0.8129251700680272,,,,,accuracy,0.8129251700680272,,81.29251700680273,977,15.635,7.422642700678397,2.083240503092733,10,test,False,,,5
M1,N7,E10b,T12b,categorical,0.6714097857475281,0.8271186440677966,0.911864406779661,0.8489779233932495,0.8271186440677966,,,,,accuracy,0.8271186440677966,,82.71186440677965,981,15.807,7.4171647705316825,2.029196848093239,10,test,False,,,6
M1,N7,E10b,T12b,categorical,0.6665189862251282,0.8006756756756757,0.9493243243243243,0.8215864300727844,0.8006756756756757,,,,,accuracy,0.8006756756756757,,80.06756756756756,985,15.665,7.396927743300393,2.0545651262364593,10,test,False,,,7
M1,N7,E10b,T12b,categorical,0.724362313747406,0.823728813559322,0.9152542372881356,0.8431357145309448,0.823728813559322,,,,,accuracy,0.823728813559322,,82.37288135593221,981,15.807,7.4171647705316825,2.029196848093239,10,test,False,,,6
