Task_Idx,Node_Idx,Edge_Idx,Text_Idx,task_type,KL,Top1,Top3,Cosine,Accuracy,F1,MAE,MSE,R2,Primary_Metric,Primary_Value,Performance_Band,normalized_score,number_of_nodes,avg_text_length,text_vocab_entropy,label_balance_entropy,output_dimension,run_split,degenerate,Predicted_Value,True_Value,sample_idx
M1,N7,E10b,T12b,categorical,3.7166097164154053,0.19594594594594594,0.28716216216216217,0.16807498037815094,0.19594594594594594,,,,,accuracy,0.19594594594594594,,19.594594594594593,985,15.533,7.522728107683539,3.257308847405288,47,train,False,,,10
M1,N7,E10b,T12b,categorical,3.7002410888671875,0.14046822742474915,0.27424749163879597,0.17169888317584991,0.14046822742474915,,,,,accuracy,0.14046822742474915,,14.046822742474916,994,15.936,7.48126438751053,3.2800252005292236,47,train,False,,,11
M1,N7,E10b,T12b,categorical,3.695514678955078,0.2356902356902357,0.32323232323232326,0.17086753249168396,0.2356902356902357,,,,,accuracy,0.2356902356902357,,23.56902356902357,989,16.249,7.510630184561512,3.2794522304742943,47,train,False,,,12
M1,N7,E10b,T12b,categorical,3.6709961891174316,0.20202020202020202,0.3400673400673401,0.17665868997573853,0.20202020202020202,,,,,accuracy,0.20202020202020202,,20.2020202020202,989,16.417,7.4783681557855655,3.2451740340183672,47,train,False,,,13
M1,N7,E10b,T12b,categorical,3.692610502243042,0.16835016835016836,0.32323232323232326,0.17161285877227783,0.16835016835016836,,,,,accuracy,0.16835016835016836,,16.835016835016837,989,16.641,7.496467471520985,3.2497482123650405,47,train,False,,,14
M1,N7,E10b,T12b,categorical,3.6625683307647705,0.18729096989966554,0.3010033444816054,0.17763417959213257,0.18729096989966554,,,,,accuracy,0.18729096989966554,,18.729096989966553,994,16.164,7.5135092897161435,3.2084541655803873,47,train,False,,,15
M1,N7,E10b,T12b,categorical,3.6934120655059814,0.18181818181818182,0.3367003367003367,0.17174267768859863,0.18181818181818182,,,,,accuracy,0.18181818181818182,,18.181818181818183,988,16.195,7.514021265286967,3.204264302447317,47,train,False,,,16
M1,N7,E10b,T12b,categorical,3.678156852722168,0.18729096989966554,0.34782608695652173,0.17493070662021637,0.18729096989966554,,,,,accuracy,0.18729096989966554,,18.729096989966553,994,16.333,7.483065424982576,3.2208256704956977,47,train,False,,,17
M1,N7,E10b,T12b,categorical,3.7370107173919678,0.16387959866220736,0.35451505016722407,0.16374506056308746,0.16387959866220736,,,,,accuracy,0.16387959866220736,,16.387959866220736,995,15.663,7.499943179839269,3.2393147301183753,47,train,False,,,18
M1,N7,E10b,T12b,categorical,3.7081668376922607,0.14093959731543623,0.28859060402684567,0.16884905099868774,0.14093959731543623,,,,,accuracy,0.14093959731543623,,14.093959731543624,992,16.411,7.5001724198577975,3.2665922843004753,47,train,False,,,19
M1,N7,E10b,T12b,categorical,3.708190441131592,0.09395973154362416,0.3288590604026846,0.16864816844463348,0.09395973154362416,,,,,accuracy,0.09395973154362416,,9.395973154362416,991,16.112,7.530753347560701,3.2726240111216547,47,test,False,,,0
M1,N7,E10b,T12b,categorical,3.7181010246276855,0.18456375838926176,0.32550335570469796,0.16799022257328033,0.18456375838926176,,,,,accuracy,0.18456375838926176,,18.456375838926174,992,15.494,7.529993476345614,3.3084195641707748,47,test,False,,,1
M1,N7,E10b,T12b,categorical,3.7353250980377197,0.16271186440677965,0.24745762711864408,0.16425375640392303,0.16271186440677965,,,,,accuracy,0.16271186440677965,,16.271186440677965,983,15.821,7.514162288231781,3.2653574286538327,47,test,False,,,2
M1,N7,E10b,T12b,categorical,3.7293694019317627,0.13804713804713806,0.28619528619528617,0.16513076424598694,0.13804713804713806,,,,,accuracy,0.13804713804713806,,13.804713804713806,988,15.876,7.504941832012794,3.253379173093666,47,test,False,,,3
M1,N7,E10b,T12b,categorical,3.6922287940979004,0.21140939597315436,0.33557046979865773,0.17228417098522186,0.21140939597315436,,,,,accuracy,0.21140939597315436,,21.140939597315437,991,15.554,7.518404823962775,3.2737854132985538,47,test,False,,,4
M1,N7,E10b,T12b,categorical,3.694864511489868,0.18518518518518517,0.2996632996632997,0.17206957936286926,0.18518518518518517,,,,,accuracy,0.18518518518518517,,18.51851851851852,989,15.508,7.517523972497633,3.2861798848086297,47,test,False,,,5
M1,N7,E10b,T12b,categorical,3.675520896911621,0.17725752508361203,0.34448160535117056,0.17566999793052673,0.17725752508361203,,,,,accuracy,0.17725752508361203,,17.725752508361204,994,15.137,7.544975984300849,3.2644918555047315,47,test,False,,,6
