Task_Idx,Node_Idx,Edge_Idx,Text_Idx,task_type,KL,Top1,Top3,Cosine,Accuracy,F1,MAE,MSE,R2,Primary_Metric,Primary_Value,Performance_Band,normalized_score,number_of_nodes,avg_text_length,text_vocab_entropy,label_balance_entropy,output_dimension,run_split,degenerate,Predicted_Value,True_Value,sample_idx
M1,N7,E10b,T12b,categorical,1.4585098028182983,0.5966666666666667,0.79,0.6435825824737549,0.5966666666666667,,,,,accuracy,0.5966666666666667,,59.66666666666667,1000.0,9.677,6.870054515145077,2.3770657736559575,18.0,test,False,,,11
M1,N7,E10b,T12b,categorical,1.38510262966156,0.6066666666666667,0.7933333333333333,0.6541642546653748,0.6066666666666667,,,,,accuracy,0.6066666666666667,,60.66666666666667,1000.0,9.573,6.930742757514334,2.3409061891647136,18.0,test,False,,,12
M1,N7,E10b,T12b,categorical,1.4905155897140503,0.57,0.78,0.6185370087623596,0.57,,,,,accuracy,0.57,,56.99999999999999,1000.0,9.62,6.882268622344837,2.3933478694205204,18.0,test,False,,,13
M1,N7,E10b,T12b,categorical,1.5285882949829102,0.58,0.7633333333333333,0.6236612796783447,0.58,,,,,accuracy,0.58,,57.99999999999999,1000.0,9.412,6.896872546144163,2.3530178035483047,18.0,test,False,,,14
M1,N7,E10b,T12b,categorical,1.484541416168213,0.5866666666666667,0.7733333333333333,0.6335142850875854,0.5866666666666667,,,,,accuracy,0.5866666666666667,,58.666666666666664,1000.0,9.491,6.926340041631682,2.342219994258387,18.0,test,False,,,15
M1,N7,E10b,T12b,categorical,1.3354573249816897,0.6633333333333333,0.83,0.6817176938056946,0.6633333333333333,,,,,accuracy,0.6633333333333333,,66.33333333333333,1000.0,9.468,6.908707805236209,2.3358404921663083,18.0,test,False,,,16
M1,N7,E10b,T12b,categorical,1.2263002395629885,0.68,0.84,0.7024503350257874,0.68,,,,,accuracy,0.68,,68.0,1000.0,9.658,6.8487784080890055,2.3278437475069667,18.0,test,False,,,17
M1,N7,E10b,T12b,categorical,1.3311810493469238,0.65,0.8333333333333334,0.6818566918373108,0.65,,,,,accuracy,0.65,,65.0,1000.0,9.636,6.914993923235374,2.2993645804000384,18.0,test,False,,,18
M1,N7,E10b,T12b,categorical,1.2704824209213257,0.6366666666666667,0.8066666666666666,0.6768544912338257,0.6366666666666667,,,,,accuracy,0.6366666666666667,,63.66666666666667,1000.0,9.558,6.8593361919836955,2.3286359223044983,18.0,test,False,,,19
M1,N7,E10b,T12e,categorical,2.335861921310425,0.24,0.5866666666666667,0.3666958510875702,0.24,,,,,accuracy,0.24,,24.0,1000.0,0.0,0.0,2.3655266638301,18.0,train,False,,,0
M1,N7,E10b,T12e,categorical,2.3766050338745117,0.21,0.54,0.3496301472187042,0.21,,,,,accuracy,0.21,,21.0,1000.0,0.0,0.0,2.4031174329209217,18.0,train,False,,,1
M1,N7,E10b,T12e,categorical,2.4156248569488525,0.2433333333333333,0.5633333333333334,0.3544484376907348,0.2433333333333333,,,,,accuracy,0.2433333333333333,,24.333333333333336,1000.0,0.0,0.0,2.3920726910571597,18.0,train,False,,,2
M1,N7,E10b,T12e,categorical,2.3325674533843994,0.2,0.57,0.360355794429779,0.2,,,,,accuracy,0.2,,20.0,1000.0,0.0,0.0,2.3726144625127072,18.0,train,False,,,3
M1,N7,E10b,T12e,categorical,2.427456855773926,0.19,0.5233333333333333,0.3411038219928741,0.19,,,,,accuracy,0.19,,19.0,1000.0,0.0,0.0,2.402910732768787,18.0,train,False,,,4
M1,N7,E10b,T12e,categorical,2.401707410812378,0.2066666666666666,0.56,0.3484112918376922,0.2066666666666666,,,,,accuracy,0.2066666666666666,,20.666666666666668,1000.0,0.0,0.0,2.362344106964197,18.0,train,False,,,5
M1,N7,E10b,T12e,categorical,2.4015934467315674,0.1733333333333333,0.5466666666666666,0.3433144092559814,0.1733333333333333,,,,,accuracy,0.1733333333333333,,17.333333333333336,1000.0,0.0,0.0,2.384797051128486,18.0,train,False,,,6
M1,N7,E10b,T12e,categorical,2.3599584102630615,0.2233333333333333,0.56,0.3559347093105316,0.2233333333333333,,,,,accuracy,0.2233333333333333,,22.333333333333332,1000.0,0.0,0.0,2.38816630064099,18.0,train,False,,,7
M1,N7,E10b,T12e,categorical,2.3306338787078857,0.2566666666666666,0.5433333333333333,0.3640454411506653,0.2566666666666666,,,,,accuracy,0.2566666666666666,,25.666666666666664,1000.0,0.0,0.0,2.3342164789814053,18.0,train,False,,,8
M1,N7,E10b,T12e,categorical,2.4691293239593506,0.16,0.5133333333333333,0.3292405903339386,0.16,,,,,accuracy,0.16,,16.0,1000.0,0.0,0.0,2.3981303281711464,18.0,train,False,,,9
M1,N7,E10b,T12e,categorical,2.3241002559661865,0.1733333333333333,0.5966666666666667,0.3653734624385834,0.1733333333333333,,,,,accuracy,0.1733333333333333,,17.333333333333336,1000.0,0.0,0.0,2.3570352217965467,18.0,train,False,,,10
M1,N7,E10b,T12e,categorical,2.2865116596221924,0.2866666666666667,0.5933333333333334,0.3820763230323791,0.2866666666666667,,,,,accuracy,0.2866666666666667,,28.666666666666668,1000.0,0.0,0.0,2.3095373796377414,18.0,train,False,,,11
M1,N7,E10b,T12e,categorical,2.3217647075653076,0.1966666666666666,0.5833333333333334,0.3681682348251343,0.1966666666666666,,,,,accuracy,0.1966666666666666,,19.666666666666664,1000.0,0.0,0.0,2.3355898434129467,18.0,train,False,,,12
