Task_Idx,Node_Idx,Edge_Idx,Text_Idx,task_type,KL,Top1,Top3,Cosine,Accuracy,F1,MAE,MSE,R2,Primary_Metric,Primary_Value,Performance_Band,normalized_score,number_of_nodes,avg_text_length,text_vocab_entropy,label_balance_entropy,output_dimension,run_split,degenerate,Predicted_Value,True_Value,sample_idx
M6,N9,E10c,T12a,global_scalar,,,,,,,0.009614268317818642,9.24341552870113e-05,,r2,,,,11,209.007,7.654382333186581,,1,train,False,0.010078882798552513,0.00046461448073387146,19
M6,N9,E10c,T12a,global_scalar,,,,,,,0.009062152297701687,8.212260426673995e-05,,r2,,,,11,184.766,7.628231320122291,,1,test,False,0.009754921309649944,0.0006927690119482577,0
M6,N9,E10c,T12a,global_scalar,,,,,,,0.00915878388332203,8.388332222139937e-05,,r2,,,,11,205.498,7.683546953063592,,1,test,False,0.009754921309649944,0.000596137426327914,1
M6,N9,E10c,T12a,global_scalar,,,,,,,0.009105417935643345,8.290863578273551e-05,,r2,,,,11,187.211,7.627776666309689,,1,test,False,0.009754921309649944,0.0006495033740065992,2
M6,N9,E10c,T12a,global_scalar,,,,,,,0.009120828355662525,8.318950989345755e-05,,r2,,,,11,195.286,7.6338067337604345,,1,test,False,0.009754921309649944,0.0006340929539874196,3
M6,N9,E10c,T12a,global_scalar,,,,,,,0.00916203751694411,8.39429314618914e-05,,r2,,,,11,195.857,7.617275631697085,,1,test,False,0.009754921309649944,0.0005928837927058339,4
M6,N9,E10c,T12a,global_scalar,,,,,,,0.009118786198087037,8.315226172642263e-05,,r2,,,,11,185.289,7.666059518781177,,1,test,False,0.009754921309649944,0.0006361351115629077,5
M6,N9,E10c,T12a,global_scalar,,,,,,,0.009165210707578808,8.400108731431723e-05,,r2,,,,11,193.87,7.654960414359729,,1,test,False,0.009754921309649944,0.0005897106020711362,6
M6,N9,E10c,T12a,global_scalar,,,,,,,0.009110038983635604,8.299281028336044e-05,,r2,,,,11,197.093,7.634254681667049,,1,test,False,0.009754921309649944,0.0006448823260143399,7
M6,N9,E10c,T12a,global_scalar,,,,,,,0.00911457824986428,8.3075536672899e-05,,r2,,,,11,195.955,7.623883460508277,,1,test,False,0.009754921309649944,0.0006403430597856641,8
M6,N9,E10c,T12a,global_scalar,,,,,,,0.009833604388404638,9.669977526765094e-05,,r2,,,,10,190.636,7.634384088630236,,1,test,False,0.010461978614330292,0.0006283742259256542,9
M6,N9,E10c,T12a,global_scalar,,,,,,,0.00875145016470924,7.658787998538938e-05,,r2,,,,11,192.854,7.611131726634382,,1,test,False,0.009391816332936287,0.0006403661682270467,10
M6,N9,E10c,T12a,global_scalar,,,,,,,0.009102573385462165,8.285684223772414e-05,,r2,,,,11,182.861,7.614701304152831,,1,test,False,0.009754921309649944,0.0006523479241877794,11
M6,N9,E10c,T12a,global_scalar,,,,,,,0.009175115963444114,8.418275294264701e-05,,r2,,,,11,190.677,7.641818750655961,,1,test,False,0.009754921309649944,0.0005798053462058306,12
M6,N9,E10c,T12a,global_scalar,,,,,,,0.009192245663143694,8.449738033158406e-05,,r2,,,,11,193.077,7.6376609267160775,,1,test,False,0.009754921309649944,0.0005626756465062499,13
M6,N9,E10c,T12a,global_scalar,,,,,,,0.00911720294971019,8.31233896262042e-05,,r2,,,,11,196.741,7.613629394376755,,1,test,False,0.009754921309649944,0.000637718359939754,14
M6,N9,E10c,T12a,global_scalar,,,,,,,0.009129912592470646,8.335530394615407e-05,,r2,,,,11,181.505,7.61697330444365,,1,test,False,0.009754921309649944,0.0006250087171792984,15
M6,N9,E10c,T12a,global_scalar,,,,,,,0.009184604103211313,8.435695253272609e-05,,r2,,,,11,208.422,7.647182817529323,,1,test,False,0.009754921309649944,0.0005703172064386308,16
M6,N9,E10c,T12a,global_scalar,,,,,,,0.009342831501271576,8.728850046115248e-05,,r2,,,,11,207.965,7.67171123401722,,1,test,False,0.009954184293746948,0.0006113527924753726,17
M6,N9,E10c,T12a,global_scalar,,,,,,,0.009814910008572042,9.633245847636764e-05,,r2,,,,10,194.821,7.631339219959985,,1,test,False,0.010461978614330292,0.0006470686057582498,18
M6,N9,E10c,T12a,global_scalar,,,,,,,0.009175045881420374,8.418146692616897e-05,,r2,,,,11,189.009,7.6373844138691815,,1,test,False,0.009754921309649944,0.0005798754282295704,19
M6,N9,E10c,T12b,global_scalar,,,,,,,0.0015255399630405009,2.327272178833613e-06,,r2,,,,10,9.884,6.699253211905408,,1,train,False,0.0019697006791830063,0.0004441607161425054,0
M6,N9,E10c,T12b,global_scalar,,,,,,,0.0015342201804742217,2.3538315621743534e-06,,r2,,,,11,9.811,6.660144837756773,,1,train,False,0.001996299484744668,0.0004620793042704463,1
M6,N9,E10c,T12b,global_scalar,,,,,,,0.0015363220882136375,2.3602855587331117e-06,,r2,,,,11,10.237,6.691766659008028,,1,train,False,0.001996299484744668,0.00045997739653103054,2
