Task_Idx,Node_Idx,Edge_Idx,Text_Idx,task_type,KL,Top1,Top3,Cosine,Accuracy,F1,MAE,MSE,R2,Primary_Metric,Primary_Value,Performance_Band,S_GNN_step1,S_MLP_step1,Final_Score,raw_gnn_score,unclamped_score,scoring_formula,normalized_score,number_of_nodes,avg_text_length,text_vocab_entropy,label_balance_entropy,output_dimension,run_split,degenerate,nan_reason,Predicted_Value,True_Value,sample_idx
M1,N7,E10b,T12a,categorical,2.146976318359375,0.3466666666666667,0.6933333333333334,0.445732980966568,0.3466666666666667,,,,-0.08012732068123807,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,497,73.648,7.023073565496657,1.9468867103276684,16,train,False,,,,26
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.2564205527305603,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,497,73.648,7.023073565496657,,16,train,False,,,,26
M1,N7,E10b,T12a,categorical,2.1959875983160897,0.3716216216216216,0.6486486486486487,0.427124947309494,0.3716216216216216,,,,-0.041646689174478224,final_score,0.0,,0.0,0.10688598969914531,0.0,0.0,-0.1196778781503379,graph_lift,0.0,491,68.904,7.017262039782197,1.9502158965396852,16,train,False,,,,27
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.20346786081790924,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,491,68.904,7.017262039782197,,16,train,False,,,,27
M1,N7,E10b,T12a,categorical,1.8486266265044342,0.4797297297297297,0.7027027027027027,0.5361753106117249,0.4797297297297297,,,,0.005429016316114366,final_score,0.005429016316114366,,0.005429016316114366,0.0,0.005429016316114366,0.005429016316114366,0.005429016316114366,graph_lift,0.5429016316114366,493,75.748,7.027267367816075,1.901479531759743,16,train,False,,,,28
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.20616939663887024,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,493,75.748,7.027267367816075,,16,train,False,,,,28
M1,N7,E10b,T12a,categorical,2.2696286554205907,0.3356164383561644,0.6164383561643836,0.4073946475982666,0.3356164383561644,,,,-0.05992749124389407,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,485,77.934,7.050709263479699,1.9699064649049238,16,train,False,,,,29
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.22770896553993225,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,485,77.934,7.050709263479699,,16,train,False,,,,29
M1,N7,E10b,T12a,categorical,2.137844993954613,0.35374149659863946,0.6938775510204082,0.4417073726654053,0.35374149659863946,,,,-0.0709116298862571,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,489,77.63,7.004193271711654,1.9748367316692204,16,train,False,,,,30
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.2796781659126282,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,489,77.63,7.004193271711654,,16,train,False,,,,30
M1,N7,E10b,T12a,categorical,1.9533390354465794,0.41216216216216217,0.7837837837837838,0.5016682744026184,0.41216216216216217,,,,-0.023021619870967847,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,493,68.464,7.013529657861653,2.031543818357511,16,train,False,,,,31
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.161050945520401,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,493,68.464,7.013529657861653,,16,train,False,,,,31
M1,N7,E10b,T12a,categorical,1.8843891732644715,0.4161073825503356,0.7449664429530202,0.5051867365837097,0.4161073825503356,,,,-0.03855184337155193,final_score,0.0,,0.0,0.0032857441508380436,0.0,0.0,-0.003296575855673617,graph_lift,0.0,495,74.502,7.041804969111084,1.9547836377136294,16,train,False,,,,32
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.29016929864883423,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,495,74.502,7.041804969111084,,16,train,False,,,,32
M1,N7,E10b,T12a,categorical,2.0247515992030203,0.40939597315436244,0.7315436241610739,0.46251222491264343,0.40939597315436244,,,,-0.12619158665035624,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,495,71.338,7.007645577554406,1.9596250453439903,16,train,False,,,,33
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.3907923698425293,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,495,71.338,7.007645577554406,,16,train,False,,,,33
M1,N7,E10b,T12a,categorical,1.9149982349292651,0.46621621621621623,0.777027027027027,0.511581301689148,0.46621621621621623,,,,-0.014127530842277247,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,493,77.186,6.992136294095743,1.9336586577058905,16,train,False,,,,34
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.23900488018989563,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,493,77.186,6.992136294095743,,16,train,False,,,,34
M1,N7,E10b,T12a,categorical,1.9707958984375,0.4266666666666667,0.7266666666666667,0.49573373794555664,0.4266666666666667,,,,-0.07009603279776555,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,498,73.574,7.016883656265836,1.9550487277425785,16,train,False,,,,35
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.2677364945411682,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,498,73.574,7.016883656265836,,16,train,False,,,,35
M1,N7,E10b,T12a,categorical,1.6799103397651007,0.5369127516778524,0.7785234899328859,0.5691635608673096,0.5369127516778524,,,,0.08617919295009535,final_score,0.08617919295009535,,0.08617919295009535,0.0,0.08617919295009535,0.08617919295009535,0.08617919295009535,graph_lift,8.617919295009536,494,69.898,7.017300660932494,2.0374683878290845,16,train,False,,,,36
