Task_Idx,Node_Idx,Edge_Idx,Text_Idx,task_type,KL,Top1,Top3,Cosine,Accuracy,F1,MAE,MSE,R2,Primary_Metric,Primary_Value,Performance_Band,S_GNN_step1,S_MLP_step1,Final_Score,raw_gnn_score,unclamped_score,scoring_formula,normalized_score,number_of_nodes,avg_text_length,text_vocab_entropy,label_balance_entropy,output_dimension,run_split,degenerate,nan_reason,Predicted_Value,True_Value,sample_idx,wall_time_seconds
M1,N7,E10b,T12a,categorical,0.7729082107543945,0.75,0.93,0.7961688041687012,0.75,,,,0.4376208971215919,final_score,0.17550229487817215,,0.4376208971215919,0.3179130767922381,0.17550229487817215,0.4376208971215919,0.17550229487817215,graph_lift,17.550229487817216,1000,211.09,7.652552682642909,1.3934124972752229,11,train,False,,,,15,450.797
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.06467504054307938,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,1000,211.09,7.652552682642909,,11,train,False,,,,15,450.797
M1,N7,E10b,T12a,categorical,1.0152496099472046,0.7066666666666667,0.89,0.7494581341743469,0.7066666666666667,,,,0.34668947465646294,final_score,0.062148933453076385,,0.34668947465646294,0.30339629750706276,0.062148933453076385,0.34668947465646294,0.062148933453076385,graph_lift,6.2148933453076385,1000,226.491,7.655106414948081,1.446876064338426,11,train,False,,,,16,450.797
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.09807273745536804,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,1000,226.491,7.655106414948081,,11,train,False,,,,16,450.797
M1,N7,E10b,T12a,categorical,0.7904577851295471,0.7633333333333333,0.9333333333333333,0.8012352585792542,0.7633333333333333,,,,0.4051685810239791,final_score,0.02092054321315569,,0.4051685810239791,0.39245848245233705,0.02092054321315569,0.4051685810239791,0.02092054321315569,graph_lift,2.092054321315569,1000,209.037,7.657024892159459,1.3187987627370894,11,train,False,,,,17,450.797
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.0998975932598114,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,1000,209.037,7.657024892159459,,11,train,False,,,,17,450.797
M1,N7,E10b,T12a,categorical,0.6836751103401184,0.8033333333333333,0.9333333333333333,0.8277364373207092,0.8033333333333333,,,,0.4738823463839079,final_score,0.14346185526253907,,0.4738823463839079,0.3857627277330966,0.14346185526253907,0.4738823463839079,0.14346185526253907,graph_lift,14.346185526253908,1000,218.428,7.651391765772413,1.2999691454770685,11,train,False,,,,18,450.797
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.04698552191257477,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,1000,218.428,7.651391765772413,,11,train,False,,,,18,450.797
M1,N7,E10b,T12a,categorical,0.754685640335083,0.7933333333333333,0.9333333333333333,0.8122683763504028,0.7933333333333333,,,,0.4283011234604338,final_score,0.15011461465761666,,0.4283011234604338,0.32732238205360764,0.15011461465761666,0.4283011234604338,0.15011461465761666,graph_lift,15.011461465761666,1000,209.007,7.654382333186581,1.3661022102239944,11,train,False,,,,19,450.797
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.05633847415447235,final_score,0.11468089804552702,,0.11468089804552702,0.0,0.11468089804552702,0.11468089804552702,0.11468089804552702,graph_lift,11.4680898045527,1000,209.007,7.654382333186581,,11,train,False,,,,19,450.797
M1,N7,E10b,T12a,categorical,0.8309016227722168,0.8066666666666666,0.94,0.8073599338531494,0.8066666666666666,,,,0.37319993729003154,final_score,0.015885765046798866,,0.37319993729003154,0.36308200771044075,0.015885765046798866,0.37319993729003154,0.015885765046798866,graph_lift,1.5885765046798865,1000,219.388,7.641804613057791,1.4383292710529054,11,train,False,,,,20,450.797
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.14476245641708374,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,1000,219.388,7.641804613057791,,11,train,False,,,,20,450.797
