Task_Idx,Node_Idx,Edge_Idx,Text_Idx,task_type,KL,Top1,Top3,Cosine,Accuracy,F1,MAE,MSE,R2,Primary_Metric,Primary_Value,Performance_Band,S_GNN_step1,S_MLP_step1,Final_Score,raw_gnn_score,unclamped_score,scoring_formula,normalized_score,number_of_nodes,avg_text_length,text_vocab_entropy,label_balance_entropy,output_dimension,run_split,degenerate,nan_reason,Predicted_Value,True_Value,sample_idx,wall_time_seconds
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.10488473623991013,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,949,86.1,7.272707120041732,,11,train,False,,,,37,370.028
M1,N7,E10b,T12a,categorical,0.9105098247528076,0.7695035460992907,0.900709219858156,0.787240207195282,0.7695035460992907,,,,0.5202956142603474,final_score,0.0,,0.5202956142603474,0.6094152027845271,0.0,0.5202956142603474,-0.22816962964130758,graph_lift,0.0,937,91.716,7.264216354461425,1.917853846320554,11,train,False,,,,38,370.028
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.09599800407886505,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,937,91.716,7.264216354461425,,11,train,False,,,,38,370.028
M1,N7,E10b,T12a,categorical,0.7677351236343384,0.7686832740213523,0.9252669039145908,0.7904174327850342,0.7686832740213523,,,,0.5921672059893374,final_score,0.05803646619506917,,0.5921672059893374,0.5670397214175811,0.05803646619506917,0.5921672059893374,0.05803646619506917,graph_lift,5.803646619506917,934,83.745,7.269913613391449,1.9410119948084286,11,train,False,,,,39,370.028
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.1135929748415947,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,934,83.745,7.269913613391449,,11,train,False,,,,39,370.028
M1,N7,E10b,T12a,categorical,0.8831115961074829,0.7419354838709677,0.8960573476702509,0.7769383788108826,0.7419354838709677,,,,0.5537811490865101,final_score,0.0,,0.5537811490865101,0.6009902026521394,0.0,0.5537811490865101,-0.11831552478013971,graph_lift,0.0,930,85.86,7.270989882712718,1.9681881794361988,11,train,False,,,,40,370.028
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.1463015377521515,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,930,85.86,7.270989882712718,,11,train,False,,,,40,370.028
M1,N7,E10b,T12a,categorical,0.9132077693939209,0.7651245551601423,0.896797153024911,0.7867290377616882,0.7651245551601423,,,,0.5292506823048608,final_score,0.0,,0.5292506823048608,0.5590017494996431,0.0,0.5292506823048608,-0.06746300503692858,graph_lift,0.0,936,83.737,7.262532331513154,1.8756186270679485,11,train,False,,,,41,370.028
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.06746053695678711,final_score,0.0,,0.0,0.09712317759831675,0.0,0.0,-0.10757079502823627,graph_lift,0.0,936,83.737,7.262532331513154,,11,train,False,,,,41,370.028
M1,N7,E10b,T12a,categorical,0.8069821000099182,0.7526501766784452,0.9293286219081273,0.796342134475708,0.7526501766784452,,,,0.560235130169634,final_score,0.0,,0.560235130169634,0.5715257774754373,0.0,0.560235130169634,-0.026350820451412495,graph_lift,0.0,941,84.581,7.27336191566778,1.9038659536594182,11,train,False,,,,42,370.028
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.11474750936031342,final_score,0.0,,0.04679361602415864,0.13872858199970736,0.0,0.04679361602415864,-0.10674331465567977,graph_lift,0.0,941,84.581,7.27336191566778,,11,train,False,,,,42,370.028
M1,N7,E10b,T12a,categorical,0.9551277160644531,0.7368421052631579,0.9122807017543859,0.7726412415504456,0.7368421052631579,,,,0.49805707091806506,final_score,0.0,,0.49805707091806506,0.5311369761907763,0.0,0.49805707091806506,-0.0705534529124462,graph_lift,0.0,947,84.006,7.272666572232337,1.9254274168074188,11,train,False,,,,43,370.028
