Task_Idx,Node_Idx,Edge_Idx,Text_Idx,task_type,KL,Top1,Top3,Cosine,Accuracy,F1,MAE,MSE,R2,Primary_Metric,Primary_Value,Performance_Band,S_GNN_step1,S_MLP_step1,Final_Score,raw_gnn_score,unclamped_score,scoring_formula,normalized_score,number_of_nodes,avg_text_length,text_vocab_entropy,label_balance_entropy,output_dimension,run_split,degenerate,nan_reason,Predicted_Value,True_Value,sample_idx,wall_time_seconds
M1,N7,E10b,T12a,categorical,0.9128724932670593,0.7533333333333333,0.89,0.7804572582244873,0.7533333333333333,,,,0.6013268577042983,final_score,0.021617005428482314,,0.6013268577042983,0.5925183241044573,0.021617005428482314,0.6013268577042983,0.021617005428482314,graph_lift,2.1617005428482314,1000,127.576,7.233189724389128,2.3570352217965467,18,train,False,,,,10,345.536
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.04486618936061859,final_score,0.28126489323775256,,0.5113583831515863,0.3201367064847538,0.28126489323775256,0.5113583831515863,0.28126489323775256,graph_lift,28.126489323775257,1000,127.576,7.233189724389128,,18,train,False,,,,10,345.536
M1,N7,E10b,T12a,categorical,1.0280799865722656,0.76,0.8766666666666667,0.7633278965950012,0.76,,,,0.5440015835175567,final_score,0.0,,0.5440015835175567,0.57962806648608,0.0,0.5440015835175567,-0.08474990865997864,graph_lift,0.0,1000,127.208,7.288459131196573,2.3095373796377414,18,train,False,,,,11,345.536
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.10638691484928131,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,1000,127.208,7.288459131196573,,18,train,False,,,,11,345.536
M1,N7,E10b,T12a,categorical,0.988534152507782,0.7333333333333333,0.8933333333333333,0.7582761645317078,0.7333333333333333,,,,0.5663144021385256,final_score,0.0,,0.5663144021385256,0.5698658030400388,0.0,0.5663144021385256,-0.008256495127830442,graph_lift,0.0,1000,127.745,7.261583078166957,2.3355898434129467,18,train,False,,,,12,345.536
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.061358653008937836,final_score,0.0,,0.3489275243388709,0.4191973202635306,0.0,0.3489275243388709,-0.12098738242141649,graph_lift,0.0,1000,127.745,7.261583078166957,,18,train,False,,,,12,345.536
M1,N7,E10b,T12a,categorical,1.1995208263397217,0.6733333333333333,0.8433333333333334,0.7135805487632751,0.6733333333333333,,,,0.4959995031702389,final_score,0.0,,0.4959995031702389,0.5237684571572379,0.0,0.4959995031702389,-0.058309774739485225,graph_lift,0.0,1000,130.103,7.248841461517117,2.371883446623695,18,train,False,,,,13,345.536
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.10814542323350906,final_score,0.0,,0.05336893588475532,0.1678287300146517,0.0,0.05336893588475532,-0.13754355414350178,graph_lift,0.0,1000,130.103,7.248841461517117,,18,train,False,,,,13,345.536
M1,N7,E10b,T12a,categorical,1.2371478080749512,0.69,0.8366666666666667,0.7176628112792969,0.69,,,,0.4751392331379529,final_score,0.0007747869377003107,,0.4751392331379529,0.47473226255618606,0.0007747869377003107,0.4751392331379529,0.0007747869377003107,graph_lift,0.07747869377003107,1000,128.312,7.2626045021491095,2.331638889956851,18,train,False,,,,14,345.536
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.074262835085392,final_score,0.0,,0.3903796898855846,0.43322759124238486,0.0,0.3903796898855846,-0.07559983636240228,graph_lift,0.0,1000,128.312,7.2626045021491095,,18,train,False,,,,14,345.536
M1,N7,E10b,T12a,categorical,1.1455060243606567,0.66,0.86,0.7137477397918701,0.66,,,,0.501556708102159,final_score,0.0,,0.501556708102159,0.5367698534837967,0.0,0.501556708102159,-0.07601652363617477,graph_lift,0.0,1000,130.927,7.266297376880098,2.3687324728954753,18,train,False,,,,15,345.536
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.10644027590751648,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,1000,130.927,7.266297376880098,,18,train,False,,,,15,345.536
M1,N7,E10b,T12a,categorical,1.1064502000808716,0.7033333333333334,0.8466666666666667,0.7317662835121155,0.7033333333333334,,,,0.5192880572990832,final_score,0.033181527882529406,,0.5192880572990832,0.5027898653528113,0.033181527882529406,0.5192880572990832,0.033181527882529406,graph_lift,3.3181527882529407,1000,130.765,7.274964552558938,2.3673191090770547,18,train,False,,,,16,345.536
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.09734483063220978,final_score,0.008853739912561802,,0.2955306908935545,0.28923778712104736,0.008853739912561802,0.2955306908935545,0.008853739912561802,graph_lift,0.8853739912561801,1000,130.765,7.274964552558938,,18,train,False,,,,16,345.536
M1,N7,E10b,T12a,categorical,1.088049292564392,0.6933333333333334,0.8766666666666667,0.7346020340919495,0.6933333333333334,,,,0.5393515254558762,final_score,0.02554651957733211,,0.5393515254558762,0.527275048220549,0.02554651957733211,0.5393515254558762,0.02554651957733211,graph_lift,2.5546519577332107,1000,128.087,7.260344514205231,2.357804002320968,18,train,False,,,,17,345.536
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.08080636709928513,final_score,0.0,,0.32830973670445374,0.44290880458156473,0.0,0.32830973670445374,-0.20570970932512192,graph_lift,0.0,1000,128.087,7.260344514205231,,18,train,False,,,,17,345.536
M1,N7,E10b,T12a,categorical,1.1865954399108887,0.6766666666666666,0.8633333333333333,0.7131985425949097,0.6766666666666666,,,,0.4862456162418981,final_score,0.023073954441025158,,0.4862456162418981,0.4741112839671059,0.023073954441025158,0.4862456162418981,0.023073954441025158,graph_lift,2.3073954441025157,1000,136.065,7.286278252146137,2.3584254312922535,18,train,False,,,,18,345.536
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.10719883441925049,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,1000,136.065,7.286278252146137,,18,train,False,,,,18,345.536
M1,N7,E10b,T12a,categorical,1.1188416481018066,0.6866666666666666,0.8233333333333334,0.7242960333824158,0.6866666666666666,,,,0.5311820237738406,final_score,0.0,,0.5311820237738406,0.5573299492489645,0.0,0.5311820237738406,-0.0590686571878112,graph_lift,0.0,1000,132.625,7.2491323209901495,2.4013491530555005,18,train,False,,,,19,345.536
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.1005665510892868,final_score,0.0,,0.0,0.13791035092017132,0.0,0.0,-0.15997216886593305,graph_lift,0.0,1000,132.625,7.2491323209901495,,18,train,False,,,,19,345.536
M1,N7,E10b,T12a,categorical,1.0128037929534912,0.7466666666666667,0.88,0.7606474161148071,0.7466666666666667,,,,0.5653775831972374,final_score,0.07385665607744882,,0.5653775831972374,0.530717982637569,0.07385665607744882,0.5653775831972374,0.07385665607744882,graph_lift,7.3856656077448815,1000,127.681,7.266668665004945,2.3254082701436265,18,train,False,,,,20,345.536
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.06521067768335342,final_score,0.0,,0.039306907957995005,0.04954867638962186,0.0,0.039306907957995005,-0.010775689587892354,graph_lift,0.0,1000,127.681,7.266668665004945,,18,train,False,,,,20,345.536
M1,N7,E10b,T12a,categorical,0.9457712769508362,0.73,0.8766666666666667,0.7582461833953857,0.73,,,,0.6003502975973501,final_score,0.05821643059214589,,0.6003502975973501,0.5756459176136091,0.05821643059214589,0.6003502975973501,0.05821643059214589,graph_lift,5.821643059214589,1000,129.827,7.269051663148366,2.3873530631985393,18,train,False,,,,21,345.536
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.06372016668319702,final_score,0.0,,0.22119785831541902,0.26378841262205016,0.0,0.22119785831541902,-0.057850969798396254,graph_lift,0.0,1000,129.827,7.269051663148366,,18,train,False,,,,21,345.536
M1,N7,E10b,T12a,categorical,1.0622837543487549,0.6933333333333334,0.8866666666666667,0.7336262464523315,0.6933333333333334,,,,0.5483828808631186,final_score,0.0,,0.5483828808631186,0.5576787080899377,0.0,0.5483828808631186,-0.021016006683009122,graph_lift,0.0,1000,127.381,7.249060013172534,2.4112843689689467,18,train,False,,,,22,345.536
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.09233105927705765,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,1000,127.381,7.249060013172534,,18,train,False,,,,22,345.536
M1,N7,E10b,T12a,categorical,0.9806891679763794,0.72,0.8833333333333333,0.7559568285942078,0.72,,,,0.5783969759021687,final_score,0.0,,0.5783969759021687,0.5794421313036003,0.0,0.5783969759021687,-0.0024851643001505275,graph_lift,0.0,1000,130.144,7.2621837219121765,2.3954056923750358,18,train,False,,,,23,345.536
