Task_Idx,Node_Idx,Edge_Idx,Text_Idx,task_type,KL,Top1,Top3,Cosine,Accuracy,F1,MAE,MSE,R2,Primary_Metric,Primary_Value,Performance_Band,S_GNN_step1,S_MLP_step1,Final_Score,raw_gnn_score,unclamped_score,scoring_formula,normalized_score,number_of_nodes,avg_text_length,text_vocab_entropy,label_balance_entropy,output_dimension,run_split,degenerate,nan_reason,Predicted_Value,True_Value,sample_idx,wall_time_seconds
M1,N7,E10b,T12a,categorical,1.8030353784561157,0.4639175257731959,0.7800687285223368,0.5253608226776123,0.4639175257731959,,,,0.1257440507215063,final_score,0.0,,0.1257440507215063,0.14680004161568527,0.0,0.1257440507215063,-0.02467884660244502,graph_lift,0.0,967,70.703,7.165171400468958,2.021168105642408,16,train,False,,,,36,384.063
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.14042985439300537,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,967,70.703,7.165171400468958,,16,train,False,,,,36,384.063
M1,N7,E10b,T12a,categorical,1.6455154418945312,0.5510204081632653,0.8367346938775511,0.5854466557502747,0.5510204081632653,,,,0.10432528195930524,final_score,0.0,,0.10432528195930524,0.17834852665188916,0.0,0.10432528195930524,-0.09009080746968044,graph_lift,0.0,979,73.468,7.142459133737514,1.953083597618785,16,train,False,,,,37,384.063
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.245732843875885,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,979,73.468,7.142459133737514,,16,train,False,,,,37,384.063
M1,N7,E10b,T12a,categorical,1.8389865159988403,0.4691780821917808,0.7705479452054794,0.526936411857605,0.4691780821917808,,,,0.05042707294270732,final_score,0.0,,0.05042707294270732,0.07671738497394864,0.0,0.05042707294270732,-0.028474826237792333,graph_lift,0.0,972,72.674,7.147599661470007,1.9875404221228254,16,train,False,,,,38,384.063
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.18699824810028076,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,972,72.674,7.147599661470007,,16,train,False,,,,38,384.063
M1,N7,E10b,T12a,categorical,1.697591781616211,0.5120274914089347,0.7731958762886598,0.561907172203064,0.5120274914089347,,,,0.17342834683994512,final_score,0.0,,0.17342834683994512,0.21226362152851075,0.0,0.17342834683994512,-0.04929983653150684,graph_lift,0.0,968,75.691,7.167770386641554,2.0210453801237804,16,train,False,,,,39,384.063
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.1908799111843109,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,968,75.691,7.167770386641554,,16,train,False,,,,39,384.063
M1,N7,E10b,T12a,categorical,1.8236169815063477,0.4931506849315068,0.7602739726027398,0.5379176139831543,0.4931506849315068,,,,0.04544583229665655,final_score,0.0,,0.04544583229665655,0.06692533804416778,0.0,0.04544583229665655,-0.023020136140539608,graph_lift,0.0,971,71.718,7.142659070252877,1.9905743386924724,16,train,False,,,,40,384.063
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.1824340969324112,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,971,71.718,7.142659070252877,,16,train,False,,,,40,384.063
M1,N7,E10b,T12a,categorical,1.848861575126648,0.5034013605442177,0.7687074829931972,0.5541529059410095,0.5034013605442177,,,,-0.05138133952640134,final_score,0.0,,0.0,0.027027183371650443,0.0,0.0,-0.027777942928876427,graph_lift,0.0,977,75.33,7.161622748220244,1.9346756491230561,16,train,False,,,,41,384.063
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.15694649517536163,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,977,75.33,7.161622748220244,,16,train,False,,,,41,384.063
M1,N7,E10b,T12a,categorical,1.7964057922363281,0.5,0.7671232876712328,0.5495624542236328,0.5,,,,0.10041601219900509,final_score,0.0,,0.10041601219900509,0.13072186867186553,0.0,0.10041601219900509,-0.03486324500831208,graph_lift,0.0,972,69.627,7.12756386875799,1.987810933337242,16,train,False,,,,42,384.063
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.13556553423404694,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,972,69.627,7.12756386875799,,16,train,False,,,,42,384.063
M1,N7,E10b,T12a,categorical,1.7673611640930176,0.5206896551724138,0.7965517241379311,0.576042652130127,0.5206896551724138,,,,0.13164651076216727,final_score,0.0,,0.13164651076216727,0.17779229508451,0.0,0.13164651076216727,-0.05612424214278774,graph_lift,0.0,965,69.106,7.150001694796419,1.9795126329360895,16,train,False,,,,43,384.063
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.1249978318810463,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,965,69.106,7.150001694796419,,16,train,False,,,,43,384.063
M1,N7,E10b,T12a,categorical,1.6681604385375977,0.5340136054421769,0.8095238095238095,0.5819851160049438,0.5340136054421769,,,,0.12611001412952882,final_score,0.0,,0.12611001412952882,0.15429441100571972,0.0,0.12611001412952882,-0.0333264876606858,graph_lift,0.0,977,74.656,7.133175776453932,1.9643411872603096,16,train,False,,,,44,384.063
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.19114050269126892,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,977,74.656,7.133175776453932,,16,train,False,,,,44,384.063
M1,N7,E10b,T12a,categorical,1.7972720861434937,0.4709897610921502,0.7406143344709898,0.5276204943656921,0.4709897610921502,,,,0.04140049013110347,final_score,0.0,,0.04140049013110347,0.0825183276967627,0.0,0.04140049013110347,-0.04481597704555493,graph_lift,0.0,974,70.272,7.149326342431004,1.9807254275844421,16,train,False,,,,45,384.063
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.24591998755931854,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,974,70.272,7.149326342431004,,16,train,False,,,,45,384.063
