Task_Idx,Node_Idx,Edge_Idx,Text_Idx,task_type,KL,Top1,Top3,Cosine,Accuracy,F1,MAE,MSE,R2,Primary_Metric,Primary_Value,Performance_Band,S_GNN_step1,S_MLP_step1,Final_Score,raw_gnn_score,unclamped_score,scoring_formula,normalized_score,number_of_nodes,avg_text_length,text_vocab_entropy,label_balance_entropy,output_dimension,run_split,degenerate,nan_reason,Predicted_Value,True_Value,sample_idx
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.12041353434324265,final_score,0.02879021888534758,,0.20207893743439168,0.17842563153571367,0.02879021888534758,0.20207893743439168,0.02879021888534758,graph_lift,2.879021888534758,500,132.668,7.156589619895246,,18,train,False,,,,33
M1,N7,E10b,T12a,categorical,1.3577201334635416,0.6666666666666666,0.8266666666666667,0.6807796359062195,0.6666666666666666,,,,0.42370650445104474,final_score,0.0,,0.42370650445104474,0.4554171864575217,0.0,0.42370650445104474,-0.058229310984312756,graph_lift,0.0,500,130.434,7.166043614888846,2.3143562699749682,17,train,False,,,,34
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.1446419656276703,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,500,130.434,7.166043614888846,,17,train,False,,,,34
M1,N7,E10b,T12a,categorical,1.1779022216796875,0.72,0.86,0.7279598116874695,0.72,,,,0.4707365064262601,final_score,0.0,,0.4707365064262601,0.4744413166003323,0.0,0.4707365064262601,-0.007049279730489838,graph_lift,0.0,500,135.06,7.176742226791474,2.3250995671728885,18,train,False,,,,35
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.15150918066501617,final_score,0.0,,0.11975299845665158,0.1961257599975898,0.0,0.11975299845665158,-0.09500585755890031,graph_lift,0.0,500,135.06,7.176742226791474,,18,train,False,,,,35
M1,N7,E10b,T12a,categorical,1.0529105631510416,0.7266666666666667,0.8733333333333333,0.7500669360160828,0.7266666666666667,,,,0.49894745647335814,final_score,0.0,,0.49894745647335814,0.5438284681776344,0.0,0.49894745647335814,-0.09838626168752912,graph_lift,0.0,500,129.626,7.159268668954093,2.326327103778127,18,train,False,,,,36
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.14522653818130493,final_score,0.0,,0.309441510665514,0.36763491645443624,0.0,0.309441510665514,-0.09202501419376555,graph_lift,0.0,500,129.626,7.159268668954093,,18,train,False,,,,36
M1,N7,E10b,T12a,categorical,1.078549601236979,0.7,0.86,0.7340466380119324,0.7,,,,0.530947100227046,final_score,0.011867755883225103,,0.530947100227046,0.5253136383660784,0.011867755883225103,0.530947100227046,0.011867755883225103,graph_lift,1.1867755883225104,500,126.818,7.160952611374946,2.3341940433232726,18,train,False,,,,37
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.12366814911365509,final_score,0.0,,0.14622413924711372,0.27524494841788866,0.0,0.14622413924711372,-0.17801988256463708,graph_lift,0.0,500,126.818,7.160952611374946,,18,train,False,,,,37
M1,N7,E10b,T12a,categorical,1.0968033854166668,0.7,0.86,0.7300445437431335,0.7,,,,0.5232161380705997,final_score,0.0,,0.5232161380705997,0.5259802598861751,0.0,0.5232161380705997,-0.005831237776957671,graph_lift,0.0,500,131.058,7.147168533224016,2.389062143244794,18,train,False,,,,38
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.14897316694259644,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,500,131.058,7.147168533224016,,18,train,False,,,,38
M1,N7,E10b,T12a,categorical,1.3131210327148437,0.6266666666666667,0.8,0.6754554510116577,0.6266666666666667,,,,0.4514122776336854,final_score,0.0,,0.4514122776336854,0.47028069610287615,0.0,0.4514122776336854,-0.035619654277985593,graph_lift,0.0,500,132.048,7.1301186228179,2.356117591382093,18,train,False,,,,39
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.1369311511516571,final_score,0.0,,0.05859820958053896,0.31232087404858866,0.0,0.05859820958053896,-0.3689550182536393,graph_lift,0.0,500,132.048,7.1301186228179,,18,train,False,,,,39
M1,N7,E10b,T12a,categorical,1.3678054809570312,0.6466666666666666,0.84,0.6699303984642029,0.6466666666666666,,,,0.434900107404524,final_score,0.0,,0.434900107404524,0.5058876641810703,0.0,0.434900107404524,-0.14366683774225814,graph_lift,0.0,500,135.444,7.139590164692116,2.4006730392268283,18,train,False,,,,40
